Nome Promocao;Data Inicial;Data Final;SKU;Nome Item;Preco Vendido;Preco Promocao;Ativacao
TABLOIDE 02 A 14 - EF;2024-12-02;2024-12-14;412643;SH SEDA 350ML USO NOITE;14.89;12.09;3
TABLOIDE 02 A 14 - EF;2024-12-02;2024-12-14;184618;SH SEDA 350ML CACHOS COMPORTADOS;14.89;12.09;3
TABLOIDE 02 A 14 - EF;2024-12-02;2024-12-14;031394;SH SEDA 350ML SOS KERAFORCE;14.89;12.09;3
TABLOIDE 02 A 14 - EF;2024-12-02;2024-12-14;120067;SH SEDA 350ML VERAO INTENSIVO;14.89;12.09;3
TABLOIDE 02 A 14 - EF;2024-12-02;2024-12-14;088022;SH SEDA 350ML PUREZA REFRESCANTE;14.89;12.09;3
TABLOIDE 02 A 14 - EF;2024-12-02;2024-12-14;069922;SH SEDA 350ML LISO PERFEITO;14.89;12.09;3
TABLOIDE 02 A 14 - EF;2024-12-02;2024-12-14;030342;SH SEDA 350ML LANOLINA;14.89;12.09;3
TABLOIDE 02 A 14 - EF;2024-12-02;2024-12-14;030328;SH SEDA 350ML VITALIDADE EQUILIBRIO;14.89;12.09;3
TABLOIDE 02 A 14 - EF;2024-12-02;2024-12-14;177320;SH SEDA 350ML PRETO LUMINOSOS;14.89;12.09;3
TABLOIDE 02 A 14 - EF;2024-12-02;2024-12-14;030366;SH SEDA 350ML CERAMIDAS;14.89;12.09;3
TABLOIDE 02 A 14 - EF;2024-12-02;2024-12-14;216166;SH SEDA 350ML REPOSICAO DE MASSA;14.89;12.09;3
TABLOIDE 02 A 14 - EF;2024-12-02;2024-12-14;206457;SH SEDA 350ML BRILHO GLOSS;14.89;12.09;3
TABLOIDE 02 A 14 - EF;2024-12-02;2024-12-14;345835;SH SEDA 350ML CRESCIMENTO FORT;14.89;12.09;3
TABLOIDE 02 A 14 - EF;2024-12-02;2024-12-14;216173;SH SEDA 350ML SOS RECONST ESTRUTURA;14.89;12.09;3
TABLOIDE 02 A 14 - EF;2024-12-02;2024-12-14;314121;SH SEDA 350ML CLIMA RESIST;14.89;12.09;3
TABLOIDE 02 A 14 - EF;2024-12-02;2024-12-14;324960;SH SEDA 350ML PRO COLOR;14.89;12.09;3
TABLOIDE 02 A 14 - EF;2024-12-02;2024-12-14;324977;SH SEDA 350ML POS ALIS QUIMICO;14.89;12.09;3
TABLOIDE 02 A 14 - EF;2024-12-02;2024-12-14;382557;SH SEDA 350ML KERAFORCE ORIGINAL;14.89;12.09;3
TABLOIDE 02 A 14 - EF;2024-12-02;2024-12-14;382564;SH SEDA 350ML KERAFORCE QUIMICA;14.89;12.09;3
TABLOIDE 02 A 14 - EF;2024-12-02;2024-12-14;397353;SH SEDA 350ML OLEO HIDRATACAO;14.89;12.09;3
TABLOIDE 02 A 14 - EF;2024-12-02;2024-12-14;409124;SH SEDA 350ML REC NATURAL ANTIQUEBR;14.89;12.09;3
TABLOIDE 02 A 14 - EF;2024-12-02;2024-12-14;433372;SH SEDA 325ML BRILHO GLOSS;14.89;12.09;3
TABLOIDE 02 A 14 - EF;2024-12-02;2024-12-14;441988;SH SEDA 325ML SOS QUEDA;14.89;12.09;3
TABLOIDE 02 A 14 - EF;2024-12-02;2024-12-14;433389;SH SEDA 325ML CERAMIDAS;14.89;12.09;3
TABLOIDE 02 A 14 - EF;2024-12-02;2024-12-14;432320;SH SEDA 325ML CRESCIMENTO SAUDAVEL;14.89;12.09;3
TABLOIDE 02 A 14 - EF;2024-12-02;2024-12-14;357371;SH SEDA 325ML ANTI CASPA HID DIARIA;14.89;12.09;3
TABLOIDE 02 A 14 - EF;2024-12-02;2024-12-14;442008;SH SEDA 325ML KERAFORCE ORIGINAL;14.89;12.09;3
TABLOIDE 02 A 14 - EF;2024-12-02;2024-12-14;441971;SH SEDA 325ML KERAFORCE QUIMICA;14.89;12.09;3
TABLOIDE 02 A 14 - EF;2024-12-02;2024-12-14;441223;SH SEDA 325ML LISO EXTREMO;14.89;12.09;3
TABLOIDE 02 A 14 - EF;2024-12-02;2024-12-14;437516;SH SEDA 325ML LISO PERFEITO;14.89;12.09;3
TABLOIDE 02 A 14 - EF;2024-12-02;2024-12-14;435178;SH SEDA 325ML PRETOS LUMINOSOS;14.89;12.09;3
TABLOIDE 02 A 14 - EF;2024-12-02;2024-12-14;445801;SH SEDA 325ML OLEO HIDRATACAO;14.89;12.09;3
TABLOIDE 02 A 14 - EF;2024-12-02;2024-12-14;441957;SH SEDA 325ML CHA VERDE CITRICO;14.89;12.09;3
TABLOIDE 02 A 14 - EF;2024-12-02;2024-12-14;432313;SH SEDA 325ML RESTAURACAO INSTANTAN;14.89;12.09;3
TABLOIDE 02 A 14 - EF;2024-12-02;2024-12-14;441964;SH SEDA 325ML MEL E AVEIA;14.89;12.09;3
TABLOIDE 02 A 14 - EF;2024-12-02;2024-12-14;442015;SH SEDA 325ML CACHOS DEFINIDOS;14.89;12.09;3
TABLOIDE 02 A 14 - EF;2024-12-02;2024-12-14;225564;SH SEDA 325ML ANTI NOS;14.89;12.09;3
TABLOIDE 02 A 14 - EF;2024-12-02;2024-12-14;443425;SH SEDA 325ML BRILHO E MOVIMENTO;14.89;12.09;3
TABLOIDE 02 A 14 - EF;2024-12-02;2024-12-14;257473;SH SEDA 325ML ABACATE E CARITE;14.89;12.09;3
TABLOIDE 02 A 14 - EF;2024-12-02;2024-12-14;481526;SH SEDA 325ML BOMBA ARGAN;14.89;12.09;3
TABLOIDE 02 A 14 - EF;2024-12-02;2024-12-14;600262;SH SEDA 325ML BABOSA+OLEOS;14.89;12.09;3
TABLOIDE 02 A 14 - EF;2024-12-02;2024-12-14;631587;SH SEDA 325ML LIMPEZA MICELAR;14.89;12.09;3
TABLOIDE 02 A 14 - EF;2024-12-02;2024-12-14;631570;SH SEDA 325ML COCO;14.89;12.09;3
TABLOIDE 02 A 14 - EF;2024-12-02;2024-12-14;631563;SH SEDA 325ML BAMBU E BIOTINA;14.89;12.09;3
TABLOIDE 02 A 14 - EF;2024-12-02;2024-12-14;166508;SH SEDA 350ML LOUROS RADIANTES;14.89;12.09;3
TABLOIDE 02 A 14 - EF;2024-12-02;2024-12-14;168441;SH SEDA CAB VERMELHOS 350ML;14.89;12.09;3
TABLOIDE 02 A 14 - EF;2024-12-02;2024-12-14;168434;SH SEDA CASTANHOS INTENSOS 350ML;14.89;12.09;3
TABLOIDE 02 A 14 - EF;2024-12-02;2024-12-14;180740;SH SEDA 350ML ANTI SPONGE FRIZZ;14.89;12.09;3
TABLOIDE 02 A 14 - EF;2024-12-02;2024-12-14;191456;SH SEDA 350ML SOS QUEDA;14.89;12.09;3
TABLOIDE 02 A 14 - EF;2024-12-02;2024-12-14;185967;SH SEDA 350ML ONDAS DEFINIDAS;14.89;12.09;3
TABLOIDE 02 A 14 - EF;2024-12-02;2024-12-14;199766;SH SEDA 350ML SOS REPARACAO;14.89;12.09;3
TABLOIDE 02 A 14 - EF;2024-12-02;2024-12-14;207287;SH SEDA 350ML LISO EXTREMO;14.89;12.09;3
TABLOIDE 02 A 14 - EF;2024-12-02;2024-12-14;206365;SH SEDA 350ML CHOCOLATE INTENSE;14.89;12.09;3
TABLOIDE 02 A 14 - EF;2024-12-02;2024-12-14;207294;SH SEDA 350ML VERAO ILUMINE;14.89;12.09;3
TABLOIDE 02 A 14 - EF;2024-12-02;2024-12-14;298605;SH SEDA 350ML CAMADAS DESTACADAS;14.89;12.09;3
TABLOIDE 02 A 14 - EF;2024-12-02;2024-12-14;433198;TAPIOCA AMAFIL 500G HIDRATADA;5.49;4.89;3
TABLOIDE 02 A 14 - EF;2024-12-02;2024-12-14;109253;TEMP SAZON 60G ARROZ BRANCO;6.69;5.89;2
TABLOIDE 02 A 14 - EF;2024-12-02;2024-12-14;167772;TEMP SAZON 60G NORDESTE;6.69;5.89;2
TABLOIDE 02 A 14 - EF;2024-12-02;2024-12-14;307093;TEMP SAZON 60G SABOR DO SUL;6.69;5.89;2
TABLOIDE 02 A 14 - EF;2024-12-02;2024-12-14;393461;TEMP SAZON 60G TOQUE ALHO;6.69;5.89;2
TABLOIDE 02 A 14 - EF;2024-12-02;2024-12-14;393478;TEMP SAZON 60G LIMAO;6.69;5.89;2
TABLOIDE 02 A 14 - EF;2024-12-02;2024-12-14;019484;TEMP SAZON 60G VERDE FRANGO;6.69;5.89;2
TABLOIDE 02 A 14 - EF;2024-12-02;2024-12-14;019491;TEMP SAZON 60G VERMELHO;6.69;5.89;2
TABLOIDE 02 A 14 - EF;2024-12-02;2024-12-14;019477;TEMP SAZON 60G AMARELO;6.69;5.89;2
TABLOIDE 02 A 14 - EF;2024-12-02;2024-12-14;053679;TEMP SAZON 60G LARANJA;6.69;5.89;2
TABLOIDE 02 A 14 - EF;2024-12-02;2024-12-14;053686;TEMP SAZON 60G MARROM;6.69;5.89;2
TABLOIDE 02 A 14 - EF;2024-12-02;2024-12-14;032490;TEMP SAZON 60G VERDE P SALADA;6.69;5.89;2
TABLOIDE 02 A 14 - EF;2024-12-02;2024-12-14;615273;TEMP SAZON 60G PIPOCA;6.69;5.89;2
TABLOIDE 02 A 14 - EF;2024-12-02;2024-12-14;374279;TOALHA UMED HUGGIES BABY C48;19.29;16.59;2
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;665308;ABS MILI C A SUAVE NOTURNO 8 UN;6.79;5.99;3
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;245500;ACEM KG;29.99;27.59;3
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;518840;ACHOC PO NESCAU 370G 2.0 ACTIGEN;13.69;11.79;2
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;691536;ACHOC PO NESCAU 370G LATA LEVE;13.69;11.79;2
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;358668;ACUCAR DEMERARA UNIAO 1KG;7.69;7.09;3
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;381178;ADOCANTE LIQ SVILI 90ML STEVIA;8.79;7.69;3
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;136808;ADOCANTE LIQ ZERO CAL 200ML;12.69;10.99;3
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;421881;AGUA SANITARIA MARINA 2L;7.49;6.39;2
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;279864;AMAC YPE 2L ETERNO;10.39;9.09;2
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;152983;AMAC YPE 2L ACONCHEGO AZUL;10.39;9.09;2
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;622219;AMAC YPE 2L INTENSO;10.39;9.09;2
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;152990;AMAC YPE 2L TERNURA ROSA;10.39;9.09;2
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;153003;AMAC YPE 2L CARINHO AMARELO;10.39;9.09;2
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;201018;AMAC YPE 2L HARMONIA VERDE;10.39;9.09;2
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;201025;AMAC YPE 2L ENERGIA LARANJA;10.39;9.09;2
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;188050;AP BARBEAR GILLETTE ULT GRIP UN;5.29;4.29;4
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;097642;ARROZ FLOR DA PRAIA 5KG TP1;31.99;29.69;3
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;482950;AZEITONA PREDILECTA 120G FATIAD SCH;7.29;6.49;3
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;482967;AZEITONA PREDILECTA 120G S CARO SCH;7.29;6.49;3
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;666206;BATATA PALHA VILLEMIX 300G;11.59;10.59;2
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;011921;BISC AYMORE SALPET 200G;4.99;4.39;3
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;460163;BISC PASSATEMPO RECH 130G CHOCOLATE;3.39;2.99;3
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;667678;BISC PIRAQUE WAFER 100G CHOCOLATE;3.89;3.49;3
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;667692;BISC PIRAQUE WAFER 100G MORANGO;3.89;3.49;3
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;667708;BISC PIRAQUE WAFER 100G BRIGADEIRO;3.89;3.49;3
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;688697;BISC PIRAQUE WAFER 100G LIMAO;3.89;3.49;3
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;645577;BLEND PORTUGUESINHO 500ML EXT VIRG;17.79;15.79;2
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;310628;CAFE EMERICK 500G TRADICIONAL;22.49;19.99;3
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;328197;CAFE EMERICK 500G EXTRA FORTE;22.49;19.99;3
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;169851;CAFE TRES CORACOES 500G FORT;27.99;25.29;3
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;219266;CARVAO BICUIBA PCT;15.99;13.49;2
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;245548;CHAN DE FORA KG;34.99;32.19;3
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;013192;COCO RALADO MENINA 50G;2.39;1.99;2
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;242592;COXA SOBRECOXA RESFRIADA KG;12.69;11.29;5
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;083119;CR DENTAL SORRISO 180G DENTES BRC;8.49;7.49;2
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;082174;CR LEITE IBITURUNA 200G TP;3.89;3.49;6
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;700177;CR LEITE IBITURUNA CULINARIO 200G;2.85;2.49;4
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;420662;DESINF MARINA 2L EUCALIPTO;6.19;5.39;2
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;404976;DESINF MARINA 2L LAVANDA;6.19;5.39;2
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;225816;DESINF MARINA 2L FLORAL;6.19;5.39;2
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;225793;DESINF MARINA 2L TALCO;6.19;5.39;2
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;225786;DESINF MARINA 2L PINHO;6.19;5.39;2
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;284271;DETERG LIQ YPE 500ML ANTIBAC;2.99;2.69;3
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;022989;DETERG LIQ YPE 500ML NEUTRO;2.99;2.69;3
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;023009;DETERG LIQ YPE 500ML MACA;2.99;2.69;3
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;022996;DETERG LIQ YPE 500ML LIMAO;2.99;2.69;3
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;022965;DETERG LIQ YPE 500ML COCO;2.99;2.69;3
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;022972;DETERG LIQ YPE 500ML CLEAR;2.99;2.69;3
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;156868;DETERG LIQ YPE 500ML CLEAR SOFT;2.99;2.69;3
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;156875;DETERG LIQ YPE 500ML CLEAR CARE;2.99;2.69;3
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;183901;DETERG LIQ YPE 500ML FRUTY;2.99;2.69;3
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;490788;DETERG LIQ YPE 500ML CAPIM LIMAO;2.99;2.69;3
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;284073;ESPONJA CONDOR MULTIUSO PESADA UN;1.49;1.39;3
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;300315;FARINHA MANDIOCA ANCHIETA 1KG BCA;5.69;5.19;3
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;014076;FARINHA TRIGO BOA SORTE 1KG;5.99;5.29;3
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;181372;FEIJAO PRETO DUPRATO 1KG;9.99;9.19;4
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;068062;FILE PEITO PIFPAF 1KG BANDEJA;22.99;20.89;3
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;043427;FILTRO PAPEL MELITTA 103;5.39;4.79;2
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;209229;FUBA ANCHIETA 1KG;2.99;2.89;3
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;616362;GRANOLA BRASINGRAOS 500G MALTEINGRA;21.99;19.29;3
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;616379;GRANOLA BRASINGRAOS 500G MEL IN GRA;21.99;19.29;3
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;616386;GRANOLA BRASINGRAOS 500G MULSIN ZR;21.99;19.29;3
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;616393;GRANOLA BRASINGRAOS 500G TRADICIONA;21.99;19.29;3
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;616409;GRANOLA BRASINGRAOS 500G ESPECIAL;21.99;19.29;3
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;616416;GRANOLA BRASINGRAOS 500G INTEGRAL;21.99;19.29;3
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;068093;HAMB PIFPAF 56G BOVINO;2.19;1.99;8
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;665292;HASTES FLEXIV MILI C75;3.65;3.19;2
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;458245;INSET BAYGON AERO 360ML TRADICIONAL;18.39;15.99;2
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;226615;INSET BAYGON AERO 360ML EUCALIPTO;18.39;15.99;2
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;614887;INSET BAYGON AERO 360ML MATA BARATA;18.39;15.99;2
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;330657;KETCHUP ANCHIETA 400G PICANTE;7.99;7.19;2
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;287876;KETCHUP ANCHIETA 400G TRADICIONAL;7.99;7.19;2
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;504584;LASANHA PIFPAF 600G BOLONHESA;12.39;10.69;2
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;499873;LASANHA PIFPAF 600G CALABRESA;12.39;10.69;2
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;603409;LASANHA PIFPAF 600G FRANGO MOL ROSE;12.39;10.69;2
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;329835;LEITE PO PIRACANJ 400G INTEGRAL INS;20.59;18.29;2
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;001120;LING CALABRESA PIFPAF KG;22.99;20.49;2
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;242202;LING MISTA VIVENCI KG;13.99;12.89;3
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;281485;MAC NINFA OVOS 500G ESPAGUETE;4.59;4.19;4
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;281317;MAC NINFA OVOS 500G PADRE NOSSO;4.59;4.19;4
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;281324;MAC NINFA OVOS 500G PARAFUSO;4.59;4.19;4
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;281331;MAC NINFA OVOS 500G PENNE;4.59;4.19;4
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;237567;MAC NINFA OVOS 500G LINGUINE;4.59;4.19;4
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;433884;MAC NINFA OVOS 500G FIDELINHO;4.59;4.19;4
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;245494;MACA DE PEITO KG;30.99;28.59;3
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;016131;MAIONESE HELLMANNS 500G LIGHT;14.99;13.39;3
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;016094;MAIONESE HELLMANNS 500G TRAD;11.99;10.69;2
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;316750;MANTEIGA PORTO ALEGRE 200G C SAL;10.99;9.99;2
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;411851;MARGARINA DORIANA 500G C SAL;7.39;6.29;2
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;629430;MILHO VERDE MINAS MAIS 170G SACHE;3.75;3.39;3
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;307680;MIST BOLO ST AMALIA 400G BAUNILHA;4.69;4.29;2
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;307703;MIST BOLO ST AMALIA 400G COCO;4.69;4.29;2
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;307734;MIST BOLO ST AMALIA;4.69;4.29;2
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;307710;MIST BOLO ST AMALIA 400G FESTA;4.69;4.29;2
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;156318;MIST BOLO ST AMALIA 400G BAUNILHA;4.69;4.29;2
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;156301;MIST BOLO ST AMALIA 400G COCO;4.69;4.29;2
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;156288;MIST BOLO ST AMALIA 400G LARANJA;4.69;4.29;2
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;156295;MIST BOLO ST AMALIA 400G FESTA;4.69;4.29;2
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;164993;MIST BOLO ST AMALIA 400G CENOURA;4.69;4.29;2
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;165013;MIST BOLO ST AMALIA 300G BOLI CHU;4.69;4.29;2
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;164962;MIST BOLO ST AMALIA 400G ABACAXI;4.69;4.29;2
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;164986;MIST BOLO ST AMALIA 400G LIMAO;4.69;4.29;2
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;176477;MIST BOLO ST AMALIA 400G LEITE CO;4.69;4.29;2
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;178228;MIST BOLO ST AMALIA 400G CHOC BRANC;4.69;4.29;2
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;323413;MIST BOLO ST AMALIA 400G AIPIM;4.69;4.29;2
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;307727;MIST BOLO ST AMALIA 400G FUBA;4.69;4.29;2
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;277761;MIST BOLO ST AMALIA 400G FUBA CREMO;4.69;4.29;2
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;321587;MIST BOLO ST AMALIA 400G CANEL;4.69;4.29;2
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;307697;MIST BOLO ST AMALIA 400G CHOC SUA;4.69;4.29;2
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;358309;MIST BOLO ST AMALIA 400G LT C COC;4.69;4.29;2
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;344937;MIST BOLO ST AMALIA 400G MARACUJA;4.69;4.29;2
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;336567;MOLHO TOM FUGINI 300G TRAD SCH;1.75;1.59;3
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;522069;MOSTARDA FUGINI 180G SACHE BICO;3.75;3.29;3
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;033282;PAPEL ALUMINIO BOREDA 30CM X 7.5M;7.99;4.69;2
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;665360;PAPEL HIG ATUALLE 20M C12 MAX;17.99;15.59;2
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;665223;PAPEL TOALHA BIANCO C2;5.69;4.99;2
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;241892;PE SUINO KG;11.99;11.09;3
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;241540;PERNIL DIANTEIRO KG;15.99;14.79;4
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;241854;PERNIL SUINO KG;20.99;19.39;4
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;093354;PRESUNTO PIFPAF KG;25.79;22.79;2
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;001724;QUEIJO MUCARELA KG;49.99;44.39;1
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;261463;RACAO PEDIGREE SAC 100G CARNE FILHO;3.99;3.59;3
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;370202;RACAO PEDIGREE SAC 100G CARNE ADULT;3.99;3.59;3
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;368384;RACAO PEDIGREE SAC 100G FRANGO MOLH;3.99;3.59;3
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;471862;RACAO PEDIGREE SAC 100G CARNE R PEQ;3.99;3.59;3
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;368391;RACAO PEDIGREE SAC 100G FIL FRANGO;3.99;3.59;3
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;382243;RACAO PEDIGREE SAC 100G CORDEIRO;3.99;3.59;3
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;689946;REF FRISCO 18G LARANJA;1.25;1.09;3
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;689908;REF FRISCO 18G ABACAXI;1.25;1.09;3
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;689892;REF FRISCO 18G UVA;1.25;1.09;3
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;689953;REF FRISCO 18G MANGA;1.25;1.09;3
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;689915;REF FRISCO 18G LIMAO;1.25;1.09;3
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;689922;REF FRISCO 18G MARACUJA;1.25;1.09;3
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;689939;REF FRISCO 18G MORANGO;1.25;1.09;3
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;700580;REF FRISCO 18G GOIABA;1.25;1.09;3
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;700610;REF FRISCO 18G CAJU;1.25;1.09;3
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;700603;REF FRISCO 18G GRAVIOLA;1.25;1.09;3
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;700597;REF FRISCO 18G MOR IOG;1.25;1.09;3
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;700719;REF FRISCO 18G MAR IOG;1.25;1.09;3
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;410717;REFRIG ANTARCTICA 3L GUARANA;11.29;10.69;3
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;331852;REQUEIJAO GODAM 200G LIGHT;8.49;7.29;2
